Forest name	Forest size	Steiner nodes	Prizes in forest	Total prizes	UBC degree	UBC degree / forest size
prizes_beta0.50_mu0.050_omega0.5_seed122815_optimalForest.sif	8	0	8	1596	0	0.000000
prizes_beta0.50_mu0.050_omega1.0_seed122815_optimalForest.sif	8	0	8	1596	0	0.000000
prizes_beta0.50_mu0.050_omega1.5_seed122815_optimalForest.sif	8	0	8	1596	0	0.000000
prizes_beta0.50_mu0.050_omega10.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.050_omega2.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.050_omega2.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.050_omega3.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.050_omega3.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.050_omega4.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.050_omega4.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.050_omega5.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.050_omega5.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.050_omega6.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.050_omega6.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.050_omega7.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.050_omega7.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.050_omega8.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.050_omega8.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.050_omega9.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.050_omega9.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.055_omega0.5_seed122815_optimalForest.sif	8	0	8	1596	0	0.000000
prizes_beta0.50_mu0.055_omega1.0_seed122815_optimalForest.sif	8	0	8	1596	0	0.000000
prizes_beta0.50_mu0.055_omega1.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.055_omega10.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.055_omega2.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.055_omega2.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.055_omega3.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.055_omega3.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.055_omega4.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.055_omega4.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.055_omega5.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.055_omega5.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.055_omega6.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.055_omega6.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.055_omega7.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.055_omega7.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.055_omega8.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.055_omega8.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.055_omega9.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.055_omega9.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.060_omega0.5_seed122815_optimalForest.sif	8	0	8	1596	0	0.000000
prizes_beta0.50_mu0.060_omega1.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.060_omega1.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.060_omega10.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.060_omega2.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.060_omega2.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.060_omega3.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.060_omega3.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.060_omega4.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.060_omega4.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.060_omega5.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.060_omega5.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.060_omega6.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.060_omega6.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.060_omega7.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.060_omega7.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.060_omega8.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.060_omega8.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.060_omega9.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.060_omega9.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.065_omega0.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.065_omega1.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.065_omega1.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.065_omega10.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.065_omega2.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.065_omega2.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.065_omega3.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.065_omega3.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.065_omega4.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.065_omega4.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.065_omega5.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.065_omega5.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.065_omega6.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.065_omega6.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.065_omega7.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.065_omega7.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.065_omega8.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.065_omega8.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.065_omega9.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.065_omega9.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.070_omega0.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.070_omega1.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.070_omega1.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.070_omega10.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.070_omega2.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.070_omega2.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.070_omega3.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.070_omega3.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.070_omega4.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.070_omega4.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.070_omega5.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.070_omega5.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.070_omega6.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.070_omega6.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.070_omega7.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.070_omega7.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.070_omega8.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.070_omega8.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.070_omega9.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.070_omega9.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.075_omega0.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.075_omega1.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.075_omega1.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.075_omega10.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.075_omega2.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.075_omega2.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.075_omega3.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.075_omega3.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.075_omega4.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.075_omega4.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.075_omega5.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.075_omega5.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.075_omega6.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.075_omega6.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.075_omega7.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.075_omega7.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.075_omega8.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.075_omega8.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.075_omega9.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.075_omega9.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.080_omega0.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.080_omega1.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.080_omega1.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.080_omega10.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.080_omega2.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.080_omega2.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.080_omega3.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.080_omega3.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.080_omega4.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.080_omega4.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.080_omega5.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.080_omega5.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.080_omega6.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.080_omega6.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.080_omega7.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.080_omega7.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.080_omega8.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.080_omega8.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.080_omega9.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.080_omega9.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.085_omega0.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.085_omega1.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.085_omega1.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.085_omega10.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.085_omega2.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.085_omega2.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.085_omega3.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.085_omega3.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.085_omega4.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.085_omega4.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.085_omega5.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.085_omega5.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.085_omega6.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.085_omega6.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.085_omega7.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.085_omega7.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.085_omega8.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.085_omega8.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.085_omega9.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.085_omega9.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.090_omega0.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.090_omega1.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.090_omega1.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.090_omega10.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.090_omega2.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.090_omega2.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.090_omega3.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.090_omega3.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.090_omega4.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.090_omega4.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.090_omega5.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.090_omega5.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.090_omega6.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.090_omega6.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.090_omega7.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.090_omega7.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.090_omega8.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.090_omega8.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.090_omega9.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.090_omega9.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.095_omega0.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.095_omega1.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.095_omega1.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.095_omega10.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.095_omega2.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.095_omega2.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.095_omega3.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.095_omega3.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.095_omega4.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.095_omega4.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.095_omega5.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.095_omega5.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.095_omega6.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.095_omega6.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.095_omega7.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.095_omega7.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.095_omega8.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.095_omega8.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.095_omega9.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.095_omega9.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.100_omega0.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.100_omega1.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.100_omega1.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.100_omega10.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.100_omega2.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.100_omega2.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.100_omega3.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.100_omega3.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.100_omega4.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.100_omega4.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.100_omega5.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.100_omega5.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.100_omega6.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.100_omega6.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.100_omega7.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.100_omega7.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.100_omega8.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.100_omega8.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.100_omega9.0_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.50_mu0.100_omega9.5_seed122815_optimalForest.sif	0	0	0	1596	0	0
prizes_beta0.75_mu0.000_omega0.5_seed122815_optimalForest.sif	80	2	78	1596	0	0.000000
prizes_beta0.75_mu0.000_omega1.0_seed122815_optimalForest.sif	80	2	78	1596	0	0.000000
prizes_beta0.75_mu0.000_omega1.5_seed122815_optimalForest.sif	80	2	78	1596	0	0.000000
prizes_beta0.75_mu0.000_omega10.0_seed122815_optimalForest.sif	75	2	73	1596	0	0.000000
prizes_beta0.75_mu0.000_omega2.0_seed122815_optimalForest.sif	77	2	75	1596	0	0.000000
prizes_beta0.75_mu0.000_omega2.5_seed122815_optimalForest.sif	77	2	75	1596	0	0.000000
prizes_beta0.75_mu0.000_omega3.0_seed122815_optimalForest.sif	75	2	73	1596	0	0.000000
prizes_beta0.75_mu0.000_omega3.5_seed122815_optimalForest.sif	78	3	75	1596	0	0.000000
prizes_beta0.75_mu0.000_omega4.0_seed122815_optimalForest.sif	74	2	72	1596	0	0.000000
prizes_beta0.75_mu0.000_omega4.5_seed122815_optimalForest.sif	75	2	73	1596	0	0.000000
prizes_beta0.75_mu0.000_omega5.0_seed122815_optimalForest.sif	73	1	72	1596	0	0.000000
prizes_beta0.75_mu0.000_omega5.5_seed122815_optimalForest.sif	74	2	72	1596	0	0.000000
prizes_beta0.75_mu0.000_omega6.0_seed122815_optimalForest.sif	74	2	72	1596	0	0.000000
prizes_beta0.75_mu0.000_omega6.5_seed122815_optimalForest.sif	74	2	72	1596	0	0.000000
prizes_beta0.75_mu0.000_omega7.0_seed122815_optimalForest.sif	75	2	73	1596	0	0.000000
prizes_beta0.75_mu0.000_omega7.5_seed122815_optimalForest.sif	75	2	73	1596	0	0.000000
prizes_beta0.75_mu0.000_omega8.0_seed122815_optimalForest.sif	75	2	73	1596	0	0.000000
prizes_beta0.75_mu0.000_omega8.5_seed122815_optimalForest.sif	75	2	73	1596	0	0.000000
prizes_beta0.75_mu0.000_omega9.0_seed122815_optimalForest.sif	82	3	79	1596	0	0.000000
prizes_beta0.75_mu0.000_omega9.5_seed122815_optimalForest.sif	75	2	73	1596	0	0.000000
prizes_beta0.75_mu0.005_omega0.5_seed122815_optimalForest.sif	68	2	66	1596	0	0.000000
prizes_beta0.75_mu0.005_omega1.0_seed122815_optimalForest.sif	66	2	64	1596	0	0.000000
prizes_beta0.75_mu0.005_omega1.5_seed122815_optimalForest.sif	68	2	66	1596	0	0.000000
prizes_beta0.75_mu0.005_omega10.0_seed122815_optimalForest.sif	63	2	61	1596	0	0.000000
prizes_beta0.75_mu0.005_omega2.0_seed122815_optimalForest.sif	66	2	64	1596	0	0.000000
prizes_beta0.75_mu0.005_omega2.5_seed122815_optimalForest.sif	66	2	64	1596	0	0.000000
prizes_beta0.75_mu0.005_omega3.0_seed122815_optimalForest.sif	59	2	57	1596	0	0.000000
prizes_beta0.75_mu0.005_omega3.5_seed122815_optimalForest.sif	60	2	58	1596	0	0.000000
prizes_beta0.75_mu0.005_omega4.0_seed122815_optimalForest.sif	64	2	62	1596	0	0.000000
prizes_beta0.75_mu0.005_omega4.5_seed122815_optimalForest.sif	59	2	57	1596	0	0.000000
prizes_beta0.75_mu0.005_omega5.0_seed122815_optimalForest.sif	63	2	61	1596	0	0.000000
prizes_beta0.75_mu0.005_omega5.5_seed122815_optimalForest.sif	63	2	61	1596	0	0.000000
prizes_beta0.75_mu0.005_omega6.0_seed122815_optimalForest.sif	63	2	61	1596	0	0.000000
prizes_beta0.75_mu0.005_omega6.5_seed122815_optimalForest.sif	63	2	61	1596	0	0.000000
prizes_beta0.75_mu0.005_omega7.0_seed122815_optimalForest.sif	63	2	61	1596	0	0.000000
prizes_beta0.75_mu0.005_omega7.5_seed122815_optimalForest.sif	63	2	61	1596	0	0.000000
prizes_beta0.75_mu0.005_omega8.0_seed122815_optimalForest.sif	64	2	62	1596	0	0.000000
prizes_beta0.75_mu0.005_omega8.5_seed122815_optimalForest.sif	65	2	63	1596	0	0.000000
prizes_beta0.75_mu0.005_omega9.0_seed122815_optimalForest.sif	64	2	62	1596	0	0.000000
prizes_beta0.75_mu0.005_omega9.5_seed122815_optimalForest.sif	59	2	57	1596	0	0.000000
prizes_beta0.75_mu0.010_omega0.5_seed122815_optimalForest.sif	56	1	55	1596	0	0.000000
prizes_beta0.75_mu0.010_omega1.0_seed122815_optimalForest.sif	56	1	55	1596	0	0.000000
prizes_beta0.75_mu0.010_omega1.5_seed122815_optimalForest.sif	56	1	55	1596	0	0.000000
prizes_beta0.75_mu0.010_omega10.0_seed122815_optimalForest.sif	56	1	55	1596	0	0.000000
prizes_beta0.75_mu0.010_omega2.0_seed122815_optimalForest.sif	55	2	53	1596	0	0.000000
prizes_beta0.75_mu0.010_omega2.5_seed122815_optimalForest.sif	56	1	55	1596	0	0.000000
prizes_beta0.75_mu0.010_omega3.0_seed122815_optimalForest.sif	57	1	56	1596	0	0.000000
prizes_beta0.75_mu0.010_omega3.5_seed122815_optimalForest.sif	57	1	56	1596	0	0.000000
prizes_beta0.75_mu0.010_omega4.0_seed122815_optimalForest.sif	57	1	56	1596	0	0.000000
prizes_beta0.75_mu0.010_omega4.5_seed122815_optimalForest.sif	55	2	53	1596	0	0.000000
prizes_beta0.75_mu0.010_omega5.0_seed122815_optimalForest.sif	56	1	55	1596	0	0.000000
prizes_beta0.75_mu0.010_omega5.5_seed122815_optimalForest.sif	56	1	55	1596	0	0.000000
prizes_beta0.75_mu0.010_omega6.0_seed122815_optimalForest.sif	55	1	54	1596	0	0.000000
prizes_beta0.75_mu0.010_omega6.5_seed122815_optimalForest.sif	56	1	55	1596	0	0.000000
prizes_beta0.75_mu0.010_omega7.0_seed122815_optimalForest.sif	56	1	55	1596	0	0.000000
prizes_beta0.75_mu0.010_omega7.5_seed122815_optimalForest.sif	55	1	54	1596	0	0.000000
prizes_beta0.75_mu0.010_omega8.0_seed122815_optimalForest.sif	56	1	55	1596	0	0.000000
prizes_beta0.75_mu0.010_omega8.5_seed122815_optimalForest.sif	55	1	54	1596	0	0.000000
prizes_beta0.75_mu0.010_omega9.0_seed122815_optimalForest.sif	56	1	55	1596	0	0.000000
prizes_beta0.75_mu0.010_omega9.5_seed122815_optimalForest.sif	56	1	55	1596	0	0.000000
