Forest name	Forest size	Steiner nodes	Prizes in forest	Total prizes	UBC degree	UBC degree / forest size
prizes_beta4.75_mu0.100_omega4.5_seed122815_optimalForest.sif	530	12	518	1596	0	0.000000
prizes_beta5.00_mu0.020_omega5.5_seed122815_optimalForest.sif	616	15	601	1596	0	0.000000
prizes_beta4.75_mu0.080_omega0.5_seed122815_optimalForest.sif	563	13	550	1596	0	0.000000
prizes_beta5.00_mu0.040_omega9.0_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta5.00_mu0.020_omega8.0_seed122815_optimalForest.sif	616	15	601	1596	0	0.000000
prizes_beta5.00_mu0.005_omega7.0_seed122815_optimalForest.sif	632	17	615	1596	0	0.000000
prizes_beta4.75_mu0.080_omega1.0_seed122815_optimalForest.sif	563	13	550	1596	0	0.000000
prizes_beta5.00_mu0.030_omega9.5_seed122815_optimalForest.sif	612	15	597	1596	0	0.000000
prizes_beta5.00_mu0.015_omega3.0_seed122815_optimalForest.sif	621	16	605	1596	0	0.000000
prizes_beta5.00_mu0.025_omega3.0_seed122815_optimalForest.sif	613	15	598	1596	0	0.000000
prizes_beta5.00_mu0.015_omega4.5_seed122815_optimalForest.sif	621	16	605	1596	0	0.000000
prizes_beta5.00_mu0.010_omega9.0_seed122815_optimalForest.sif	626	16	610	1596	0	0.000000
prizes_beta5.00_mu0.045_omega5.0_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta5.00_mu0.020_omega3.5_seed122815_optimalForest.sif	616	15	601	1596	0	0.000000
prizes_beta5.00_mu0.080_omega1.0_seed122815_optimalForest.sif	574	13	561	1596	0	0.000000
prizes_beta4.75_mu0.065_omega2.5_seed122815_optimalForest.sif	578	13	565	1596	0	0.000000
prizes_beta5.00_mu0.075_omega7.0_seed122815_optimalForest.sif	574	13	561	1596	0	0.000000
prizes_beta5.00_mu0.055_omega5.5_seed122815_optimalForest.sif	591	13	578	1596	0	0.000000
prizes_beta5.00_mu0.065_omega0.5_seed122815_optimalForest.sif	581	13	568	1596	0	0.000000
prizes_beta5.00_mu0.040_omega8.0_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta5.00_mu0.080_omega0.5_seed122815_optimalForest.sif	574	13	561	1596	0	0.000000
prizes_beta5.00_mu0.050_omega8.0_seed122815_optimalForest.sif	594	13	581	1596	0	0.000000
prizes_beta5.00_mu0.075_omega2.0_seed122815_optimalForest.sif	574	13	561	1596	0	0.000000
prizes_beta5.00_mu0.065_omega3.0_seed122815_optimalForest.sif	581	13	568	1596	0	0.000000
prizes_beta5.00_mu0.055_omega2.0_seed122815_optimalForest.sif	591	13	578	1596	0	0.000000
prizes_beta5.00_mu0.000_omega1.0_seed122815_optimalForest.sif	641	18	623	1596	0	0.000000
prizes_beta5.00_mu0.085_omega9.5_seed122815_optimalForest.sif	566	13	553	1596	0	0.000000
prizes_beta5.00_mu0.080_omega4.5_seed122815_optimalForest.sif	574	13	561	1596	0	0.000000
prizes_beta4.75_mu0.080_omega8.0_seed122815_optimalForest.sif	563	13	550	1596	0	0.000000
prizes_beta5.00_mu0.085_omega9.0_seed122815_optimalForest.sif	566	13	553	1596	0	0.000000
prizes_beta5.00_mu0.045_omega9.5_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta5.00_mu0.100_omega0.5_seed122815_optimalForest.sif	539	12	527	1596	0	0.000000
prizes_beta4.75_mu0.065_omega2.0_seed122815_optimalForest.sif	578	13	565	1596	0	0.000000
prizes_beta5.00_mu0.085_omega2.5_seed122815_optimalForest.sif	566	13	553	1596	0	0.000000
prizes_beta5.00_mu0.100_omega1.0_seed122815_optimalForest.sif	539	12	527	1596	0	0.000000
prizes_beta5.00_mu0.090_omega3.0_seed122815_optimalForest.sif	562	13	549	1596	0	0.000000
prizes_beta5.00_mu0.070_omega1.5_seed122815_optimalForest.sif	579	13	566	1596	0	0.000000
prizes_beta5.00_mu0.100_omega9.0_seed122815_optimalForest.sif	539	12	527	1596	0	0.000000
prizes_beta5.00_mu0.065_omega10.0_seed122815_optimalForest.sif	581	13	568	1596	0	0.000000
prizes_beta5.00_mu0.100_omega6.5_seed122815_optimalForest.sif	539	12	527	1596	0	0.000000
prizes_beta5.00_mu0.080_omega3.0_seed122815_optimalForest.sif	574	13	561	1596	0	0.000000
prizes_beta5.00_mu0.095_omega0.5_seed122815_optimalForest.sif	552	13	539	1596	0	0.000000
prizes_beta5.25_mu0.010_omega0.5_seed122815_optimalForest.sif	631	16	615	1596	0	0.000000
prizes_beta5.25_mu0.020_omega8.0_seed122815_optimalForest.sif	620	16	604	1596	0	0.000000
prizes_beta5.00_mu0.085_omega3.5_seed122815_optimalForest.sif	566	13	553	1596	0	0.000000
prizes_beta5.25_mu0.010_omega5.5_seed122815_optimalForest.sif	631	16	615	1596	0	0.000000
prizes_beta5.00_mu0.085_omega2.0_seed122815_optimalForest.sif	566	13	553	1596	0	0.000000
prizes_beta5.00_mu0.090_omega6.5_seed122815_optimalForest.sif	562	13	549	1596	0	0.000000
prizes_beta5.00_mu0.090_omega4.5_seed122815_optimalForest.sif	562	13	549	1596	0	0.000000
prizes_beta5.00_mu0.070_omega9.5_seed122815_optimalForest.sif	579	13	566	1596	0	0.000000
prizes_beta5.25_mu0.040_omega3.0_seed122815_optimalForest.sif	603	14	589	1596	0	0.000000
prizes_beta5.25_mu0.000_omega4.5_seed122815_optimalForest.sif	641	18	623	1596	0	0.000000
prizes_beta4.75_mu0.090_omega7.5_seed122815_optimalForest.sif	538	12	526	1596	0	0.000000
prizes_beta5.25_mu0.010_omega1.5_seed122815_optimalForest.sif	631	16	615	1596	0	0.000000
prizes_beta5.25_mu0.000_omega3.5_seed122815_optimalForest.sif	641	18	623	1596	0	0.000000
prizes_beta5.25_mu0.010_omega4.0_seed122815_optimalForest.sif	631	16	615	1596	0	0.000000
prizes_beta5.25_mu0.010_omega1.0_seed122815_optimalForest.sif	631	16	615	1596	0	0.000000
prizes_beta5.25_mu0.030_omega7.5_seed122815_optimalForest.sif	613	15	598	1596	0	0.000000
prizes_beta5.25_mu0.055_omega7.0_seed122815_optimalForest.sif	594	13	581	1596	0	0.000000
prizes_beta5.25_mu0.015_omega6.5_seed122815_optimalForest.sif	629	16	613	1596	0	0.000000
prizes_beta5.25_mu0.015_omega7.5_seed122815_optimalForest.sif	630	17	613	1596	0	0.000000
prizes_beta5.00_mu0.095_omega6.5_seed122815_optimalForest.sif	552	13	539	1596	0	0.000000
prizes_beta5.00_mu0.025_omega8.5_seed122815_optimalForest.sif	613	15	598	1596	0	0.000000
prizes_beta5.25_mu0.020_omega2.5_seed122815_optimalForest.sif	619	15	604	1596	0	0.000000
prizes_beta5.25_mu0.075_omega2.0_seed122815_optimalForest.sif	581	13	568	1596	0	0.000000
prizes_beta5.00_mu0.050_omega4.0_seed122815_optimalForest.sif	594	13	581	1596	0	0.000000
prizes_beta5.25_mu0.035_omega10.0_seed122815_optimalForest.sif	611	15	596	1596	0	0.000000
prizes_beta5.25_mu0.065_omega10.0_seed122815_optimalForest.sif	588	13	575	1596	0	0.000000
prizes_beta5.25_mu0.060_omega3.0_seed122815_optimalForest.sif	593	13	580	1596	0	0.000000
prizes_beta5.25_mu0.040_omega8.5_seed122815_optimalForest.sif	603	14	589	1596	0	0.000000
prizes_beta5.25_mu0.075_omega0.5_seed122815_optimalForest.sif	581	13	568	1596	0	0.000000
prizes_beta5.25_mu0.060_omega6.5_seed122815_optimalForest.sif	593	13	580	1596	0	0.000000
prizes_beta5.25_mu0.020_omega0.5_seed122815_optimalForest.sif	619	15	604	1596	0	0.000000
prizes_beta5.25_mu0.045_omega1.5_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta5.25_mu0.085_omega5.5_seed122815_optimalForest.sif	575	13	562	1596	0	0.000000
prizes_beta5.25_mu0.095_omega1.5_seed122815_optimalForest.sif	562	13	549	1596	0	0.000000
prizes_beta5.25_mu0.060_omega9.0_seed122815_optimalForest.sif	593	13	580	1596	0	0.000000
prizes_beta5.25_mu0.045_omega2.0_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta5.25_mu0.030_omega8.5_seed122815_optimalForest.sif	613	15	598	1596	0	0.000000
prizes_beta5.25_mu0.045_omega6.0_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta5.50_mu0.015_omega7.0_seed122815_optimalForest.sif	634	17	617	1596	0	0.000000
prizes_beta5.50_mu0.000_omega3.5_seed122815_optimalForest.sif	642	18	624	1596	0	0.000000
prizes_beta5.25_mu0.080_omega7.0_seed122815_optimalForest.sif	578	13	565	1596	0	0.000000
prizes_beta5.25_mu0.060_omega6.0_seed122815_optimalForest.sif	593	13	580	1596	0	0.000000
prizes_beta5.25_mu0.090_omega1.5_seed122815_optimalForest.sif	567	13	554	1596	0	0.000000
prizes_beta5.25_mu0.070_omega5.5_seed122815_optimalForest.sif	583	13	570	1596	0	0.000000
prizes_beta5.25_mu0.085_omega2.5_seed122815_optimalForest.sif	575	13	562	1596	0	0.000000
prizes_beta5.50_mu0.035_omega3.0_seed122815_optimalForest.sif	613	15	598	1596	0	0.000000
prizes_beta5.50_mu0.035_omega7.0_seed122815_optimalForest.sif	613	15	598	1596	0	0.000000
prizes_beta5.25_mu0.090_omega6.5_seed122815_optimalForest.sif	567	13	554	1596	0	0.000000
prizes_beta5.50_mu0.035_omega7.5_seed122815_optimalForest.sif	613	15	598	1596	0	0.000000
prizes_beta5.25_mu0.095_omega7.5_seed122815_optimalForest.sif	562	13	549	1596	0	0.000000
prizes_beta5.50_mu0.035_omega8.5_seed122815_optimalForest.sif	613	15	598	1596	0	0.000000
prizes_beta5.50_mu0.000_omega9.5_seed122815_optimalForest.sif	640	17	623	1596	0	0.000000
prizes_beta5.50_mu0.045_omega6.5_seed122815_optimalForest.sif	600	14	586	1596	0	0.000000
prizes_beta5.25_mu0.040_omega7.5_seed122815_optimalForest.sif	603	14	589	1596	0	0.000000
prizes_beta5.50_mu0.005_omega9.5_seed122815_optimalForest.sif	638	17	621	1596	0	0.000000
prizes_beta5.25_mu0.060_omega0.5_seed122815_optimalForest.sif	593	13	580	1596	0	0.000000
prizes_beta5.50_mu0.015_omega9.0_seed122815_optimalForest.sif	633	17	616	1596	0	0.000000
prizes_beta5.25_mu0.030_omega6.5_seed122815_optimalForest.sif	613	15	598	1596	0	0.000000
prizes_beta5.50_mu0.020_omega5.0_seed122815_optimalForest.sif	627	16	611	1596	0	0.000000
prizes_beta5.50_mu0.045_omega5.5_seed122815_optimalForest.sif	598	13	585	1596	0	0.000000
prizes_beta5.50_mu0.010_omega5.0_seed122815_optimalForest.sif	638	18	620	1596	0	0.000000
prizes_beta5.50_mu0.020_omega9.0_seed122815_optimalForest.sif	627	16	611	1596	0	0.000000
prizes_beta5.50_mu0.020_omega1.0_seed122815_optimalForest.sif	627	16	611	1596	0	0.000000
prizes_beta5.50_mu0.040_omega5.5_seed122815_optimalForest.sif	604	14	590	1596	0	0.000000
prizes_beta5.50_mu0.040_omega8.5_seed122815_optimalForest.sif	604	14	590	1596	0	0.000000
prizes_beta5.25_mu0.100_omega4.5_seed122815_optimalForest.sif	558	13	545	1596	0	0.000000
prizes_beta5.50_mu0.015_omega6.0_seed122815_optimalForest.sif	632	16	616	1596	0	0.000000
prizes_beta5.25_mu0.065_omega6.5_seed122815_optimalForest.sif	588	13	575	1596	0	0.000000
prizes_beta5.50_mu0.020_omega2.0_seed122815_optimalForest.sif	627	16	611	1596	0	0.000000
prizes_beta5.50_mu0.070_omega4.0_seed122815_optimalForest.sif	590	13	577	1596	0	0.000000
prizes_beta5.50_mu0.075_omega5.0_seed122815_optimalForest.sif	585	13	572	1596	0	0.000000
prizes_beta5.50_mu0.075_omega6.0_seed122815_optimalForest.sif	585	13	572	1596	0	0.000000
prizes_beta5.50_mu0.030_omega4.5_seed122815_optimalForest.sif	616	15	601	1596	0	0.000000
prizes_beta5.50_mu0.035_omega9.0_seed122815_optimalForest.sif	613	15	598	1596	0	0.000000
prizes_beta5.25_mu0.100_omega10.0_seed122815_optimalForest.sif	558	13	545	1596	0	0.000000
prizes_beta5.50_mu0.035_omega2.0_seed122815_optimalForest.sif	613	15	598	1596	0	0.000000
prizes_beta5.50_mu0.060_omega4.0_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta5.50_mu0.025_omega5.5_seed122815_optimalForest.sif	621	15	606	1596	0	0.000000
prizes_beta5.50_mu0.055_omega4.5_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta5.50_mu0.090_omega0.5_seed122815_optimalForest.sif	577	13	564	1596	0	0.000000
prizes_beta5.50_mu0.100_omega2.5_seed122815_optimalForest.sif	565	13	552	1596	0	0.000000
prizes_beta5.50_mu0.095_omega10.0_seed122815_optimalForest.sif	568	13	555	1596	0	0.000000
prizes_beta5.75_mu0.000_omega5.5_seed122815_optimalForest.sif	643	18	625	1596	0	0.000000
prizes_beta5.50_mu0.070_omega5.0_seed122815_optimalForest.sif	590	13	577	1596	0	0.000000
prizes_beta5.50_mu0.000_omega6.5_seed122815_optimalForest.sif	642	18	624	1596	0	0.000000
prizes_beta5.50_mu0.080_omega8.5_seed122815_optimalForest.sif	581	13	568	1596	0	0.000000
prizes_beta5.50_mu0.090_omega3.5_seed122815_optimalForest.sif	577	13	564	1596	0	0.000000
prizes_beta5.25_mu0.100_omega6.0_seed122815_optimalForest.sif	558	13	545	1596	0	0.000000
prizes_beta5.25_mu0.100_omega7.5_seed122815_optimalForest.sif	558	13	545	1596	0	0.000000
prizes_beta5.50_mu0.080_omega2.0_seed122815_optimalForest.sif	581	13	568	1596	0	0.000000
prizes_beta5.50_mu0.090_omega5.0_seed122815_optimalForest.sif	577	13	564	1596	0	0.000000
prizes_beta5.50_mu0.045_omega7.5_seed122815_optimalForest.sif	598	13	585	1596	0	0.000000
prizes_beta5.50_mu0.090_omega2.5_seed122815_optimalForest.sif	577	13	564	1596	0	0.000000
prizes_beta5.50_mu0.100_omega8.0_seed122815_optimalForest.sif	565	13	552	1596	0	0.000000
prizes_beta5.75_mu0.020_omega4.0_seed122815_optimalForest.sif	630	16	614	1596	0	0.000000
prizes_beta5.75_mu0.010_omega7.0_seed122815_optimalForest.sif	639	18	621	1596	0	0.000000
prizes_beta5.50_mu0.015_omega3.5_seed122815_optimalForest.sif	632	16	616	1596	0	0.000000
prizes_beta5.50_mu0.070_omega5.5_seed122815_optimalForest.sif	590	13	577	1596	0	0.000000
prizes_beta5.50_mu0.070_omega6.0_seed122815_optimalForest.sif	590	13	577	1596	0	0.000000
prizes_beta5.75_mu0.010_omega3.0_seed122815_optimalForest.sif	639	18	621	1596	0	0.000000
prizes_beta5.75_mu0.010_omega3.5_seed122815_optimalForest.sif	639	18	621	1596	0	0.000000
prizes_beta5.50_mu0.095_omega7.0_seed122815_optimalForest.sif	568	13	555	1596	0	0.000000
prizes_beta5.75_mu0.025_omega5.5_seed122815_optimalForest.sif	625	15	610	1596	0	0.000000
prizes_beta5.75_mu0.030_omega0.5_seed122815_optimalForest.sif	622	15	607	1596	0	0.000000
prizes_beta5.50_mu0.100_omega7.0_seed122815_optimalForest.sif	565	13	552	1596	0	0.000000
prizes_beta5.75_mu0.045_omega0.5_seed122815_optimalForest.sif	604	14	590	1596	0	0.000000
prizes_beta5.75_mu0.035_omega4.5_seed122815_optimalForest.sif	618	15	603	1596	0	0.000000
prizes_beta5.50_mu0.095_omega3.0_seed122815_optimalForest.sif	568	13	555	1596	0	0.000000
prizes_beta5.75_mu0.005_omega8.5_seed122815_optimalForest.sif	641	18	623	1596	0	0.000000
prizes_beta5.75_mu0.015_omega6.5_seed122815_optimalForest.sif	635	17	618	1596	0	0.000000
prizes_beta5.75_mu0.015_omega1.0_seed122815_optimalForest.sif	635	17	618	1596	0	0.000000
prizes_beta5.75_mu0.030_omega1.5_seed122815_optimalForest.sif	622	15	607	1596	0	0.000000
prizes_beta5.50_mu0.040_omega4.0_seed122815_optimalForest.sif	604	14	590	1596	0	0.000000
prizes_beta5.75_mu0.065_omega8.5_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta5.75_mu0.070_omega5.0_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta5.75_mu0.070_omega6.0_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta5.75_mu0.075_omega9.0_seed122815_optimalForest.sif	590	13	577	1596	0	0.000000
prizes_beta5.75_mu0.045_omega6.0_seed122815_optimalForest.sif	604	14	590	1596	0	0.000000
prizes_beta5.75_mu0.035_omega4.0_seed122815_optimalForest.sif	618	15	603	1596	0	0.000000
prizes_beta5.75_mu0.050_omega6.0_seed122815_optimalForest.sif	598	13	585	1596	0	0.000000
prizes_beta5.50_mu0.080_omega9.5_seed122815_optimalForest.sif	581	13	568	1596	0	0.000000
prizes_beta5.75_mu0.080_omega5.0_seed122815_optimalForest.sif	585	13	572	1596	0	0.000000
prizes_beta5.50_mu0.080_omega4.0_seed122815_optimalForest.sif	581	13	568	1596	0	0.000000
prizes_beta5.75_mu0.085_omega3.0_seed122815_optimalForest.sif	583	13	570	1596	0	0.000000
prizes_beta5.75_mu0.025_omega8.0_seed122815_optimalForest.sif	625	15	610	1596	0	0.000000
prizes_beta5.75_mu0.050_omega8.5_seed122815_optimalForest.sif	598	13	585	1596	0	0.000000
prizes_beta5.75_mu0.095_omega5.5_seed122815_optimalForest.sif	579	13	566	1596	0	0.000000
prizes_beta5.75_mu0.090_omega3.5_seed122815_optimalForest.sif	581	13	568	1596	0	0.000000
prizes_beta5.75_mu0.060_omega9.0_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta5.75_mu0.050_omega9.0_seed122815_optimalForest.sif	598	13	585	1596	0	0.000000
prizes_beta5.75_mu0.100_omega4.0_seed122815_optimalForest.sif	570	13	557	1596	0	0.000000
prizes_beta5.75_mu0.055_omega2.0_seed122815_optimalForest.sif	597	13	584	1596	0	0.000000
prizes_beta6.00_mu0.005_omega4.0_seed122815_optimalForest.sif	643	18	625	1596	0	0.000000
prizes_beta5.75_mu0.020_omega1.5_seed122815_optimalForest.sif	630	16	614	1596	0	0.000000
prizes_beta5.75_mu0.090_omega2.0_seed122815_optimalForest.sif	581	13	568	1596	0	0.000000
prizes_beta6.00_mu0.005_omega1.5_seed122815_optimalForest.sif	643	18	625	1596	0	0.000000
prizes_beta5.75_mu0.100_omega5.0_seed122815_optimalForest.sif	570	13	557	1596	0	0.000000
prizes_beta5.75_mu0.085_omega1.5_seed122815_optimalForest.sif	583	13	570	1596	0	0.000000
prizes_beta5.75_mu0.090_omega10.0_seed122815_optimalForest.sif	581	13	568	1596	0	0.000000
prizes_beta5.75_mu0.070_omega3.5_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta5.75_mu0.050_omega2.0_seed122815_optimalForest.sif	598	13	585	1596	0	0.000000
prizes_beta6.00_mu0.000_omega5.0_seed122815_optimalForest.sif	645	18	627	1596	0	0.000000
prizes_beta5.75_mu0.090_omega5.0_seed122815_optimalForest.sif	581	13	568	1596	0	0.000000
prizes_beta5.75_mu0.065_omega6.0_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta6.00_mu0.025_omega4.5_seed122815_optimalForest.sif	629	16	613	1596	0	0.000000
prizes_beta6.00_mu0.000_omega9.0_seed122815_optimalForest.sif	643	18	625	1596	0	0.000000
prizes_beta5.75_mu0.085_omega2.5_seed122815_optimalForest.sif	583	13	570	1596	0	0.000000
prizes_beta6.00_mu0.010_omega6.0_seed122815_optimalForest.sif	640	18	622	1596	0	0.000000
prizes_beta6.00_mu0.025_omega0.5_seed122815_optimalForest.sif	629	16	613	1596	0	0.000000
prizes_beta6.00_mu0.035_omega7.0_seed122815_optimalForest.sif	624	16	608	1596	0	0.000000
prizes_beta5.75_mu0.095_omega4.5_seed122815_optimalForest.sif	579	13	566	1596	0	0.000000
prizes_beta6.00_mu0.040_omega0.5_seed122815_optimalForest.sif	618	15	603	1596	0	0.000000
prizes_beta6.00_mu0.020_omega5.5_seed122815_optimalForest.sif	635	17	618	1596	0	0.000000
prizes_beta6.00_mu0.045_omega4.0_seed122815_optimalForest.sif	606	14	592	1596	0	0.000000
prizes_beta5.75_mu0.025_omega0.5_seed122815_optimalForest.sif	625	15	610	1596	0	0.000000
prizes_beta5.75_mu0.020_omega0.5_seed122815_optimalForest.sif	630	16	614	1596	0	0.000000
prizes_beta6.00_mu0.060_omega8.5_seed122815_optimalForest.sif	597	13	584	1596	0	0.000000
prizes_beta6.00_mu0.015_omega0.5_seed122815_optimalForest.sif	637	17	620	1596	0	0.000000
prizes_beta6.00_mu0.020_omega9.5_seed122815_optimalForest.sif	635	17	618	1596	0	0.000000
prizes_beta6.00_mu0.010_omega8.0_seed122815_optimalForest.sif	640	18	622	1596	0	0.000000
prizes_beta6.00_mu0.010_omega8.5_seed122815_optimalForest.sif	640	18	622	1596	0	0.000000
prizes_beta6.00_mu0.015_omega4.0_seed122815_optimalForest.sif	637	17	620	1596	0	0.000000
prizes_beta6.00_mu0.015_omega2.0_seed122815_optimalForest.sif	637	17	620	1596	0	0.000000
prizes_beta6.00_mu0.020_omega3.5_seed122815_optimalForest.sif	635	17	618	1596	0	0.000000
prizes_beta5.75_mu0.045_omega6.5_seed122815_optimalForest.sif	604	14	590	1596	0	0.000000
prizes_beta6.00_mu0.060_omega7.5_seed122815_optimalForest.sif	597	13	584	1596	0	0.000000
prizes_beta6.00_mu0.035_omega6.0_seed122815_optimalForest.sif	622	15	607	1596	0	0.000000
prizes_beta6.00_mu0.020_omega2.5_seed122815_optimalForest.sif	635	17	618	1596	0	0.000000
prizes_beta6.00_mu0.035_omega3.5_seed122815_optimalForest.sif	622	15	607	1596	0	0.000000
prizes_beta6.00_mu0.030_omega6.0_seed122815_optimalForest.sif	625	15	610	1596	0	0.000000
prizes_beta6.00_mu0.030_omega8.0_seed122815_optimalForest.sif	625	15	610	1596	0	0.000000
prizes_beta6.00_mu0.020_omega2.0_seed122815_optimalForest.sif	635	17	618	1596	0	0.000000
prizes_beta6.00_mu0.050_omega7.5_seed122815_optimalForest.sif	601	13	588	1596	0	0.000000
prizes_beta6.00_mu0.015_omega7.5_seed122815_optimalForest.sif	637	17	620	1596	0	0.000000
prizes_beta6.00_mu0.065_omega9.0_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta5.75_mu0.070_omega1.0_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta6.00_mu0.020_omega6.0_seed122815_optimalForest.sif	635	17	618	1596	0	0.000000
prizes_beta6.00_mu0.020_omega1.0_seed122815_optimalForest.sif	635	17	618	1596	0	0.000000
prizes_beta6.00_mu0.085_omega3.5_seed122815_optimalForest.sif	588	13	575	1596	0	0.000000
prizes_beta6.00_mu0.085_omega7.5_seed122815_optimalForest.sif	588	13	575	1596	0	0.000000
prizes_beta6.00_mu0.085_omega6.5_seed122815_optimalForest.sif	588	13	575	1596	0	0.000000
prizes_beta6.00_mu0.085_omega7.0_seed122815_optimalForest.sif	588	13	575	1596	0	0.000000
prizes_beta6.00_mu0.080_omega2.0_seed122815_optimalForest.sif	589	13	576	1596	0	0.000000
prizes_beta6.00_mu0.050_omega7.0_seed122815_optimalForest.sif	605	14	591	1596	0	0.000000
prizes_beta6.00_mu0.080_omega8.0_seed122815_optimalForest.sif	589	13	576	1596	0	0.000000
prizes_beta6.00_mu0.070_omega3.0_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta6.00_mu0.080_omega4.0_seed122815_optimalForest.sif	589	13	576	1596	0	0.000000
prizes_beta6.00_mu0.075_omega8.0_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta6.00_mu0.080_omega9.5_seed122815_optimalForest.sif	589	13	576	1596	0	0.000000
prizes_beta5.75_mu0.065_omega3.0_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta6.00_mu0.055_omega2.0_seed122815_optimalForest.sif	599	13	586	1596	0	0.000000
prizes_beta6.00_mu0.075_omega6.5_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta6.00_mu0.055_omega2.5_seed122815_optimalForest.sif	599	13	586	1596	0	0.000000
prizes_beta6.00_mu0.055_omega5.5_seed122815_optimalForest.sif	599	13	586	1596	0	0.000000
prizes_beta6.00_mu0.060_omega2.0_seed122815_optimalForest.sif	597	13	584	1596	0	0.000000
prizes_beta6.00_mu0.060_omega3.5_seed122815_optimalForest.sif	597	13	584	1596	0	0.000000
prizes_beta6.00_mu0.065_omega6.5_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta6.00_mu0.070_omega5.5_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta5.75_mu0.095_omega8.0_seed122815_optimalForest.sif	579	13	566	1596	0	0.000000
prizes_beta6.00_mu0.095_omega3.5_seed122815_optimalForest.sif	582	13	569	1596	0	0.000000
prizes_beta6.00_mu0.100_omega4.0_seed122815_optimalForest.sif	579	13	566	1596	0	0.000000
prizes_beta5.75_mu0.095_omega6.5_seed122815_optimalForest.sif	579	13	566	1596	0	0.000000
prizes_beta6.00_mu0.070_omega4.5_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta6.25_mu0.005_omega10.0_seed122815_optimalForest.sif	642	17	625	1596	0	0.000000
prizes_beta6.25_mu0.005_omega8.5_seed122815_optimalForest.sif	643	18	625	1596	0	0.000000
prizes_beta6.00_mu0.015_omega2.5_seed122815_optimalForest.sif	637	17	620	1596	0	0.000000
prizes_beta6.00_mu0.090_omega3.0_seed122815_optimalForest.sif	583	13	570	1596	0	0.000000
prizes_beta6.00_mu0.090_omega1.5_seed122815_optimalForest.sif	583	13	570	1596	0	0.000000
prizes_beta6.00_mu0.025_omega2.5_seed122815_optimalForest.sif	629	16	613	1596	0	0.000000
prizes_beta6.00_mu0.075_omega4.5_seed122815_optimalForest.sif	595	13	582	1596	0	0.000000
prizes_beta6.25_mu0.035_omega9.5_seed122815_optimalForest.sif	626	15	611	1596	0	0.000000
prizes_beta6.00_mu0.095_omega5.0_seed122815_optimalForest.sif	582	13	569	1596	0	0.000000
prizes_beta6.00_mu0.095_omega7.5_seed122815_optimalForest.sif	582	13	569	1596	0	0.000000
prizes_beta6.25_mu0.025_omega4.5_seed122815_optimalForest.sif	635	17	618	1596	0	0.000000
prizes_beta6.00_mu0.080_omega10.0_seed122815_optimalForest.sif	589	13	576	1596	0	0.000000
prizes_beta6.00_mu0.095_omega9.0_seed122815_optimalForest.sif	582	13	569	1596	0	0.000000
prizes_beta6.25_mu0.035_omega5.0_seed122815_optimalForest.sif	626	15	611	1596	0	0.000000
prizes_beta6.25_mu0.025_omega3.5_seed122815_optimalForest.sif	635	17	618	1596	0	0.000000
prizes_beta6.00_mu0.100_omega1.0_seed122815_optimalForest.sif	579	13	566	1596	0	0.000000
prizes_beta6.25_mu0.035_omega0.5_seed122815_optimalForest.sif	626	15	611	1596	0	0.000000
prizes_beta6.00_mu0.045_omega1.5_seed122815_optimalForest.sif	606	14	592	1596	0	0.000000
prizes_beta6.25_mu0.045_omega5.5_seed122815_optimalForest.sif	619	15	604	1596	0	0.000000
prizes_beta6.25_mu0.040_omega6.5_seed122815_optimalForest.sif	623	15	608	1596	0	0.000000
prizes_beta6.25_mu0.045_omega10.0_seed122815_optimalForest.sif	619	15	604	1596	0	0.000000
prizes_beta6.25_mu0.015_omega8.5_seed122815_optimalForest.sif	639	17	622	1596	0	0.000000
prizes_beta6.25_mu0.050_omega4.5_seed122815_optimalForest.sif	609	14	595	1596	0	0.000000
