etype=CatSet(acetylation|cxcx|cxorf|deacetylation|demethylation|deubiquitination|downstr_source|glycosylation|incomplex|kinasesubstrate|literature|literaturephos|metapath|methylation|modification|neddrub1ylation|phosdephos|phosphatasesubstrate|ppi|prenylation|proteolyticprocessing|rbp_protein|sumoylation|ubiquitination|dna_bind|rna_bind|translate)	geneA	geneB	dir	sign	source	pmid
rbp_protein	YNL016W	YER060WA	1	0	hogan
rbp_protein	YBR222C	YOR304W	1	0	tsvetanova
rbp_protein	YLL011W	SNR51	1	0	hogan
rbp_protein	YLL013C	YGR222W	1	0	hogan
rbp_protein	YER072W	YKL033W	1	0	tsvetanova
rbp_protein	YPL184C	YJL016W	1	0	hogan
rbp_protein	YJR110W	YLR243W	1	0	scherrer
rbp_protein	YER151C	YPL042C	1	0	tsvetanova
rbp_protein	YPL190C	YDR367W	1	0	hogan
rbp_protein	YOR094W	YKR103W	1	0	tsvetanova
rbp_protein	YHR209W	YLR148W	1	0	tsvetanova
rbp_protein	YER151C	YPL039W	1	0	tsvetanova
rbp_protein	YGL122C	YER079W	1	0	hogan
rbp_protein	YOR027W	YBR140C	1	0	scherrer
rbp_protein	YNL251C	YOL146W	1	0	hogan
rbp_protein	YBL032W	YCL037C	1	0	hogan
rbp_protein	YOR120W	YPR085C	1	0	tsvetanova
rbp_protein	YJL080C	YPR088C	1	0	hogan
rbp_protein	YBR072W	YLR424W	1	0	tsvetanova
rbp_protein	YER151C	YIL130W	1	0	tsvetanova
rbp_protein	YDR432W	YDR045C	1	0	hogan
rbp_protein	YIR034C	YDR330W	1	0	tsvetanova
rbp_protein	YER165W	YPL183WA	1	0	hogan
rbp_protein	YDR432W	YKL051W	1	0	hogan
rbp_protein	YER072W	YBL075C	1	0	tsvetanova
rbp_protein	YER151C	YDR140W	1	0	tsvetanova
rbp_protein	YPR129W	YCR036W	1	0	tsvetanova
rbp_protein	YDR432W	YGL032C	1	0	hogan
rbp_protein	YNL016W	YHL048W	1	0	hogan
rbp_protein	YJL080C	YGR227W	1	0	hogan
rbp_protein	YER151C	YCR053W	1	0	tsvetanova
rbp_protein	YOR094W	YLR241W	1	0	tsvetanova
rbp_protein	YOR094W	YHR109W	1	0	tsvetanova
rbp_protein	YGL122C	YIL130W	1	0	hogan
rbp_protein	YIR034C	YGL096W	1	0	tsvetanova
rbp_protein	YIR034C	YOR208W	1	0	tsvetanova
rbp_protein	YOR198C	YHR114W	1	0	hogan
rbp_protein	YIR034C	YDR329C	1	0	tsvetanova
rbp_protein	YER165W	YMR230W	1	0	hogan
rbp_protein	YOR198C	YER114C	1	0	hogan
rbp_protein	YER165W	YHR028C	1	0	hogan
rbp_protein	YGR192C	YJR046W	1	0	hogan
rbp_protein	YLR116W	YFR032CB	1	0	hogan
rbp_protein	YGR159C	YHR143WA	1	0	hogan
rbp_protein	YDR432W	YBR242W	1	0	hogan
